Datum,long_ct/kWh,short_ct/kWh
20.04.2024 19:15,6.58,17.48
20.04.2024 19:30,4.37,15.15
20.04.2024 19:45,7.12,16.83
20.04.2024 20:00,7.44,17.88
20.04.2024 20:15,7.44,16.27
20.04.2024 20:30,7.44,14.63
20.04.2024 20:45,3.51,14.89
20.04.2024 21:00,7.55,15.21
20.04.2024 21:15,4.08,15.78
20.04.2024 21:30,3.89,13.83
20.04.2024 21:45,1.32,13.13
20.04.2024 22:00,3.67,14.95
20.04.2024 22:15,4.42,13.77
20.04.2024 22:30,3.94,13.05
20.04.2024 22:45,2.53,12.88
20.04.2024 23:00,4.17,14.96
20.04.2024 23:15,1.45,12.75
20.04.2024 23:30,1.31,10.93
20.04.2024 23:45,-2.7,10.93
21.04.2024 00:00,-5.41,11.55
21.04.2024 00:15,1.33,11.55
21.04.2024 00:30,0.26,11.55
21.04.2024 00:45,-2.67,11.55
21.04.2024 01:00,0.47,11.3
21.04.2024 01:15,-1.65,10.84
21.04.2024 01:30,-6.3,10.45
21.04.2024 01:45,-3.8,10.45
21.04.2024 02:00,1.68,11.25
21.04.2024 02:15,1.7,10.62
21.04.2024 02:30,2.31,10.77
21.04.2024 02:45,2.4,10.83
21.04.2024 03:00,3.67,10.98
21.04.2024 03:15,3.41,10.45
21.04.2024 03:30,3.05,10.9
21.04.2024 03:45,3.08,10.73
21.04.2024 04:00,2.8,11.09
21.04.2024 04:15,2.35,10.64
21.04.2024 04:30,2.49,11.09
21.04.2024 04:45,2.7,10.69
21.04.2024 05:00,2.5,10.47
21.04.2024 05:15,2.6,10.38
21.04.2024 05:30,1.97,10.32
21.04.2024 05:45,2.54,10.45
21.04.2024 06:00,1.27,10.22
21.04.2024 06:15,1.92,10.56
21.04.2024 06:30,-0.78,7.98
21.04.2024 06:45,0.55,10.62
21.04.2024 07:00,1.82,10.75
21.04.2024 07:15,1.8,11.15
21.04.2024 07:30,0.88,10.76
21.04.2024 07:45,1.1,11.13
21.04.2024 08:00,3.36,12.89
21.04.2024 08:15,3.02,11.17
21.04.2024 08:30,1.5,10.87
21.04.2024 08:45,-11.31,10.44
21.04.2024 09:00,-20.9,12.96
21.04.2024 09:15,1.03,11.11
21.04.2024 09:30,1.08,10.48
21.04.2024 09:45,-0.66,10.52
21.04.2024 10:00,1.76,12.08
21.04.2024 10:15,-0.96,16.67
21.04.2024 10:30,1.93,13.88
21.04.2024 10:45,0.62,12.3
21.04.2024 11:00,2.06,14.89
21.04.2024 11:15,-0.37,12.75
21.04.2024 11:30,1.36,9.94
21.04.2024 11:45,1.25,10.79
21.04.2024 12:00,0.52,19.43
21.04.2024 12:15,-2.22,18.22
21.04.2024 12:30,-1.04,9.73
21.04.2024 12:45,-1.43,10.58
21.04.2024 13:00,-1.25,9.75
21.04.2024 13:15,-1.19,12.87
21.04.2024 13:30,-1.59,11.19
21.04.2024 13:45,-1.87,8.69
21.04.2024 14:00,-1.48,9.53
21.04.2024 14:15,-2.44,10.47
21.04.2024 14:30,-2.03,10.47
21.04.2024 14:45,-4.81,10.47
21.04.2024 15:00,-10.23,9.95
21.04.2024 15:15,-4.64,9.94
21.04.2024 15:30,-4.39,9.94
21.04.2024 15:45,-18.84,9.94
21.04.2024 16:00,-121.4,10.03
21.04.2024 16:15,-50.56,10.04
21.04.2024 16:30,-5.3,12.31
21.04.2024 16:45,-4.85,11.93
21.04.2024 17:00,-25.56,11.57
21.04.2024 17:15,3.34,11.74
21.04.2024 17:30,0,14.94
21.04.2024 17:45,4.22,15.27
21.04.2024 18:00,-8.59,11.74
21.04.2024 18:15,1.11,11.37
21.04.2024 18:30,4.11,11.73
21.04.2024 18:45,3.78,11.61
21.04.2024 19:00,-12.42,11.4
21.04.2024 19:15,-7.17,11.55
21.04.2024 19:30,4.19,11.55
21.04.2024 19:45,4.16,12.21
21.04.2024 20:00,4.36,13.03
21.04.2024 20:15,4.54,14.51
21.04.2024 20:30,7.65,14.65
21.04.2024 20:45,3.87,14.88
21.04.2024 21:00,7.55,16.09
21.04.2024 21:15,4.59,14.27
21.04.2024 21:30,4.05,12.34
21.04.2024 21:45,0.13,12.34
21.04.2024 22:00,4.22,15.65
21.04.2024 22:15,3.06,14.18
21.04.2024 22:30,4.22,11.68
21.04.2024 22:45,3.2,11.68
21.04.2024 23:00,4.59,13.9
21.04.2024 23:15,3.8,13.75
21.04.2024 23:30,3.04,11.78
21.04.2024 23:45,-5.95,11.79
22.04.2024 00:00,-0.54,16.71
22.04.2024 00:15,3.39,15.94
22.04.2024 00:30,-0.26,13.01
22.04.2024 00:45,-3.1,10.92
22.04.2024 01:00,-0.07,13.46
22.04.2024 01:15,1.64,11.8
22.04.2024 01:30,2.99,12.27
22.04.2024 01:45,2.27,10.61
22.04.2024 02:00,4.52,13.65
22.04.2024 02:15,3.63,14.47
22.04.2024 02:30,2.98,11.75
22.04.2024 02:45,2.99,12.04
22.04.2024 03:00,2.99,16
22.04.2024 03:15,4.27,14.68
22.04.2024 03:30,4.49,13.2
22.04.2024 03:45,2.79,12.38
22.04.2024 04:00,4.55,13.74
22.04.2024 04:15,3.79,15.53
22.04.2024 04:30,4.17,14.11
22.04.2024 04:45,3.72,16.03
22.04.2024 05:00,4.08,12.92
22.04.2024 05:15,5.16,16.6
22.04.2024 05:30,6.97,20.23
22.04.2024 05:45,6.97,25.38
22.04.2024 06:00,5.86,16.73
22.04.2024 06:15,8.38,19.69
22.04.2024 06:30,8.38,24.61
22.04.2024 06:45,8.38,32.08
22.04.2024 07:00,5.99,21.22
22.04.2024 07:15,6.38,39.92
22.04.2024 07:30,6.29,67.02
22.04.2024 07:45,6.46,80.66
22.04.2024 08:00,8.94,34.83
22.04.2024 08:15,8.94,32.94
22.04.2024 08:30,6.41,32.91
22.04.2024 08:45,6.45,39.36
22.04.2024 09:00,4.63,21.11
22.04.2024 09:15,4.56,17.56
22.04.2024 09:30,4.54,15.44
22.04.2024 09:45,4.62,13.75
22.04.2024 10:00,4.68,16.39
22.04.2024 10:15,4.8,13.95
22.04.2024 10:30,4.64,13.47
22.04.2024 10:45,4.37,14.85
22.04.2024 11:00,6.77,19.57
22.04.2024 11:15,6.77,24.04
22.04.2024 11:30,6.77,39.32
22.04.2024 11:45,6.77,40.93
22.04.2024 12:00,6.36,39.95
22.04.2024 12:15,6.36,40.5
22.04.2024 12:30,6.36,25.21
22.04.2024 12:45,6.36,24.76
22.04.2024 13:00,6.18,45.29
22.04.2024 13:15,6.18,51.42
22.04.2024 13:30,6.18,85.71
22.04.2024 13:45,1.8,190.65
22.04.2024 14:00,2.81,308.38
22.04.2024 14:15,2.9,307.98
22.04.2024 14:30,1.79,315.56
22.04.2024 14:45,1.78,313.95
22.04.2024 15:00,1.69,18.08
22.04.2024 15:15,6.15,18.43
22.04.2024 15:30,1.8,16.87
22.04.2024 15:45,0.19,16.49
22.04.2024 16:00,-0.46,14.39
22.04.2024 16:15,-0.93,14.38
22.04.2024 16:30,0.26,16.35
22.04.2024 16:45,-21.61,16.29
22.04.2024 17:00,0.73,14.94
22.04.2024 17:15,4.85,14.75
22.04.2024 17:30,4.03,14.88
22.04.2024 17:45,4.55,19.03
22.04.2024 18:00,3.12,14.31
22.04.2024 18:15,6.21,14.76
22.04.2024 18:30,6.21,14.5
22.04.2024 18:45,5.77,16.77
22.04.2024 19:00,4.63,233.03
22.04.2024 19:15,5.82,213.53
22.04.2024 19:30,6.38,132.33
22.04.2024 19:45,6.53,135.65
22.04.2024 20:00,5.42,184.36
22.04.2024 20:15,6.51,95.99
22.04.2024 20:30,6.59,95.96
22.04.2024 20:45,6.19,91.86
22.04.2024 21:00,8.82,54.89
22.04.2024 21:15,6.54,44
22.04.2024 21:30,5.73,45.63
22.04.2024 21:45,2.06,37.74
22.04.2024 22:00,0.74,19.97
22.04.2024 22:15,3.57,17.37
22.04.2024 22:30,3.55,17.16
22.04.2024 22:45,-3.23,16.66
22.04.2024 23:00,-2.02,16.22
22.04.2024 23:15,3.41,14.91
22.04.2024 23:30,3.5,14.23
22.04.2024 23:45,-9.29,13.7
23.04.2024 00:00,3.44,18.82
23.04.2024 00:15,4.83,18.82
23.04.2024 00:30,4.27,14.05
23.04.2024 00:45,4.09,13.23
23.04.2024 01:00,4.97,15.52
23.04.2024 01:15,5.02,13.66
23.04.2024 01:30,7.3,17.05
23.04.2024 01:45,7.3,15.04
23.04.2024 02:00,7.23,19.04
23.04.2024 02:15,5.02,17.56
23.04.2024 02:30,5.03,14.98
23.04.2024 02:45,5.01,13.37
23.04.2024 03:00,5,15.57
23.04.2024 03:15,5.03,14.18
23.04.2024 03:30,5.01,13.98
23.04.2024 03:45,4.64,13.81
23.04.2024 04:00,4.22,13.36
23.04.2024 04:15,5.02,13.28
23.04.2024 04:30,5.02,13.85
23.04.2024 04:45,3.87,14.52
23.04.2024 05:00,2.56,15.17
23.04.2024 05:15,5.03,15.56
23.04.2024 05:30,7.65,18.56
23.04.2024 05:45,7.65,20.45
23.04.2024 06:00,3.94,20.5
23.04.2024 06:15,4.95,25.42
23.04.2024 06:30,4.98,26.33
23.04.2024 06:45,5,26.93
23.04.2024 07:00,5.03,36.77
23.04.2024 07:15,12.94,36.95
23.04.2024 07:30,5.76,38.25
23.04.2024 07:45,5.42,36.84
23.04.2024 08:00,5.62,27.62
23.04.2024 08:15,4.76,25.55
23.04.2024 08:30,4.61,25.26
23.04.2024 08:45,3.74,25.23
23.04.2024 09:00,4.8,18.01
23.04.2024 09:15,4.95,14.95
23.04.2024 09:30,4.96,15.54
23.04.2024 09:45,4.81,15.63
23.04.2024 10:00,4.66,16.23
23.04.2024 10:15,4.26,14.59
23.04.2024 10:30,4.51,14.06
23.04.2024 10:45,4.53,15.16
23.04.2024 11:00,2.97,14.44
23.04.2024 11:15,2.6,15.93
23.04.2024 11:30,2.29,13.1
23.04.2024 11:45,2.69,13
23.04.2024 12:00,2.94,13.18
23.04.2024 12:15,0.69,14.37
23.04.2024 12:30,-0.46,11.07
23.04.2024 12:45,-3.62,11.07
23.04.2024 13:00,1.29,14.39
23.04.2024 13:15,3.73,17.02
23.04.2024 13:30,3.63,15.15
23.04.2024 13:45,2.78,14.53
23.04.2024 14:00,3.48,19.31
23.04.2024 14:15,3.69,19.04
23.04.2024 14:30,3.13,14.95
23.04.2024 14:45,3.18,16.35
23.04.2024 15:00,3.42,16.76
23.04.2024 15:15,6.75,18.3
23.04.2024 15:30,4.23,20.32
23.04.2024 15:45,4.08,18.33
23.04.2024 16:00,2.91,14.88
23.04.2024 16:15,1.26,14.7
23.04.2024 16:30,0.1,14.54
23.04.2024 16:45,3.38,14.59
23.04.2024 17:00,4.71,14.94
23.04.2024 17:15,4.94,15.9
23.04.2024 17:30,5.02,18.87
23.04.2024 17:45,4.97,19.92
23.04.2024 18:00,4.84,14.81
23.04.2024 18:15,5.01,16.58
23.04.2024 18:30,5.04,18.9
23.04.2024 18:45,4.91,20.23
23.04.2024 19:00,5,18.61
23.04.2024 19:15,5.02,18.65
23.04.2024 19:30,5.02,18.36
23.04.2024 19:45,4.98,18.57
23.04.2024 20:00,5.02,19.06
23.04.2024 20:15,5.01,18.75
23.04.2024 20:30,4.94,18.14
23.04.2024 20:45,2.89,18.08
23.04.2024 21:00,4.42,47.45
23.04.2024 21:15,-3.16,47.25
23.04.2024 21:30,-4.61,36.39
23.04.2024 21:45,-16.97,20.86
23.04.2024 22:00,-3.81,19.22
23.04.2024 22:15,4.88,20.2
23.04.2024 22:30,4.42,20.5
23.04.2024 22:45,-0.1,21.71
23.04.2024 23:00,0.03,20.52
23.04.2024 23:15,4.53,14.08
23.04.2024 23:30,-0.07,13.33
23.04.2024 23:45,-16.89,12.76
24.04.2024 00:00,1.62,15.56
24.04.2024 00:15,0.58,12.79
24.04.2024 00:30,1.19,11.36
24.04.2024 00:45,-4.22,11.36
24.04.2024 01:00,-0.2,14.73
24.04.2024 01:15,3.42,12.43
24.04.2024 01:30,3.87,13.08
24.04.2024 01:45,2.49,13.34
24.04.2024 02:00,3.56,16.71
24.04.2024 02:15,3.42,12.79
24.04.2024 02:30,3.43,13.92
24.04.2024 02:45,-1.41,13.52
24.04.2024 03:00,4,17.13
24.04.2024 03:15,6.39,17.44
24.04.2024 03:30,6.39,16.91
24.04.2024 03:45,2.99,15.77
24.04.2024 04:00,3.99,16.49
24.04.2024 04:15,3.3,12.95
24.04.2024 04:30,3.94,14.74
24.04.2024 04:45,4.11,16.32
24.04.2024 05:00,3.41,11.29
24.04.2024 05:15,3.93,15.93
24.04.2024 05:30,5.04,18.51
24.04.2024 05:45,4.85,17.64
24.04.2024 06:00,4.2,15.63
24.04.2024 06:15,5.04,16.69
24.04.2024 06:30,8.17,21.8
24.04.2024 06:45,8.17,21.32
24.04.2024 07:00,4.9,21.06
24.04.2024 07:15,5.04,20.66
24.04.2024 07:30,9.83,21.79
24.04.2024 07:45,9.83,21.4
24.04.2024 08:00,5.04,20.82
24.04.2024 08:15,2.71,17.79
24.04.2024 08:30,1.59,16.65
24.04.2024 08:45,-16.61,14.15
24.04.2024 09:00,1.43,17.43
24.04.2024 09:15,-3.64,15.42
24.04.2024 09:30,-14.55,15.8
24.04.2024 09:45,-20.84,14.85
24.04.2024 10:00,-3.61,16.66
24.04.2024 10:15,-1.1,16.03
24.04.2024 10:30,-2.2,9.36
24.04.2024 10:45,-17.99,9.36
24.04.2024 11:00,-4.69,15.45
24.04.2024 11:15,4.63,15.07
24.04.2024 11:30,4.77,15.21
24.04.2024 11:45,4.76,16.14
24.04.2024 12:00,1.8,20.24
24.04.2024 12:15,1.79,14.43
24.04.2024 12:30,2.51,14.47
24.04.2024 12:45,1.79,14.41
24.04.2024 13:00,1.8,19.67
24.04.2024 13:15,1.42,24.49
24.04.2024 13:30,1.8,22.01
24.04.2024 13:45,1.66,18.75
24.04.2024 14:00,1.8,15.93
24.04.2024 14:15,3.03,16.01
24.04.2024 14:30,2.45,14.61
24.04.2024 14:45,5.89,16.69
24.04.2024 15:00,1.8,17.67
24.04.2024 15:15,1.8,18.06
24.04.2024 15:30,6.2,18.41
24.04.2024 15:45,1.64,17.28
24.04.2024 16:00,1.73,15.73
24.04.2024 16:15,1.8,16.88
24.04.2024 16:30,1.8,19.39
24.04.2024 16:45,1.93,17.82
24.04.2024 17:00,5,15.26
24.04.2024 17:15,4.99,15.22
24.04.2024 17:30,4.95,15.83
24.04.2024 17:45,4.89,18.51
24.04.2024 18:00,4.9,14.89
24.04.2024 18:15,5.02,16.2
24.04.2024 18:30,5,19.3
24.04.2024 18:45,8.03,21.97
24.04.2024 19:00,5.01,16.2
24.04.2024 19:15,5.02,17.67
24.04.2024 19:30,5.02,19.73
24.04.2024 19:45,5.04,20.05
24.04.2024 20:00,5,21.36
24.04.2024 20:15,5.03,17.87
24.04.2024 20:30,5.02,18.06
24.04.2024 20:45,4.96,17.35
24.04.2024 21:00,5.03,25.13
24.04.2024 21:15,5.01,22.05
24.04.2024 21:30,4.34,18.26
24.04.2024 21:45,-2.85,18.15
24.04.2024 22:00,1.12,18.11
24.04.2024 22:15,5.02,15.63
24.04.2024 22:30,5.02,15.68
24.04.2024 22:45,3.57,15.09
24.04.2024 23:00,4.21,17.83
24.04.2024 23:15,4.27,13.93
24.04.2024 23:30,4.24,13.83
24.04.2024 23:45,1.62,13.01
25.04.2024 00:00,3.33,16.94
25.04.2024 00:15,4.27,17.79
25.04.2024 00:30,4.14,15.5
25.04.2024 00:45,4.09,12.39
25.04.2024 01:00,4.58,17.12
25.04.2024 01:15,4.27,14.75
25.04.2024 01:30,4.41,13.64
25.04.2024 01:45,3.12,12.48
25.04.2024 02:00,1.01,17.31
25.04.2024 02:15,4.37,14.16
25.04.2024 02:30,4.59,15.29
25.04.2024 02:45,3.54,12.41
25.04.2024 03:00,3.42,18.03
25.04.2024 03:15,3.91,14.61
25.04.2024 03:30,3.9,13.08
25.04.2024 03:45,3.67,12.56
25.04.2024 04:00,3.37,12.91
25.04.2024 04:15,3.53,11.7
25.04.2024 04:30,3.52,13.92
25.04.2024 04:45,3.11,15.01
25.04.2024 05:00,3.59,12.99
25.04.2024 05:15,4.12,15.16
25.04.2024 05:30,4.59,17.12
25.04.2024 05:45,4.12,19.26
25.04.2024 06:00,2.67,16.28
25.04.2024 06:15,3.97,16.99
25.04.2024 06:30,3.96,16.96
25.04.2024 06:45,3.93,18.57
25.04.2024 07:00,4.31,15.07
25.04.2024 07:15,4.32,15.4
25.04.2024 07:30,5.14,15.55
25.04.2024 07:45,5.59,15.47
25.04.2024 08:00,4.46,24.23
25.04.2024 08:15,3.58,18.16
25.04.2024 08:30,2.88,13.61
25.04.2024 08:45,0.66,13.6
25.04.2024 09:00,2.26,14.33
25.04.2024 09:15,-14.9,13.86
25.04.2024 09:30,-103.06,11.61
25.04.2024 09:45,-99.73,11.61
25.04.2024 10:00,-82.41,15.56
25.04.2024 10:15,4.14,13.67
25.04.2024 10:30,3.1,13.05
25.04.2024 10:45,3.14,13.17
25.04.2024 11:00,2.93,13.78
25.04.2024 11:15,3.62,13.49
25.04.2024 11:30,4.02,13.25
25.04.2024 11:45,3.96,13.5
25.04.2024 12:00,1.61,18.72
25.04.2024 12:15,1.52,18.19
25.04.2024 12:30,0.8,13
25.04.2024 12:45,-9.08,13.44
25.04.2024 13:00,-12.24,14.33
25.04.2024 13:15,-5.51,13.79
25.04.2024 13:30,-4.8,10.19
25.04.2024 13:45,-37.31,10.19
25.04.2024 14:00,-25.52,8.46
25.04.2024 14:15,-4.47,8.46
25.04.2024 14:30,-13.51,13.67
25.04.2024 14:45,-13.09,8.46
25.04.2024 15:00,-189.2,8.62
25.04.2024 15:15,-105.85,8.62
25.04.2024 15:30,-21.83,14.17
25.04.2024 15:45,-1.76,14.24
25.04.2024 16:00,-34.19,9.21
25.04.2024 16:15,-16.35,9.21
25.04.2024 16:30,-6.86,14.28
25.04.2024 16:45,-6.23,15.21
25.04.2024 17:00,-1.12,13.64
25.04.2024 17:15,2.41,16.18
25.04.2024 17:30,3.02,18.54
25.04.2024 17:45,2.81,20.02
25.04.2024 18:00,0.22,10.25
25.04.2024 18:15,2.64,14.54
25.04.2024 18:30,3.79,19.75
25.04.2024 18:45,5.53,19.78
25.04.2024 19:00,3.67,14.65
25.04.2024 19:15,3.88,15.19
25.04.2024 19:30,5.98,19.55
25.04.2024 19:45,5.98,21.54
25.04.2024 20:00,4.54,17.64
25.04.2024 20:15,6.04,17.93
25.04.2024 20:30,3.93,15.83
25.04.2024 20:45,3.93,14.79
25.04.2024 21:00,7.61,24.16
25.04.2024 21:15,3.97,22.3
25.04.2024 21:30,3.37,15.64
25.04.2024 21:45,-3.1,11.74
25.04.2024 22:00,2.35,14.45
25.04.2024 22:15,2.35,14.51
25.04.2024 22:30,1.87,11.5
25.04.2024 22:45,0.53,13.06
25.04.2024 23:00,2.84,17.31
25.04.2024 23:15,3.75,16.45
25.04.2024 23:30,3.34,13.5
25.04.2024 23:45,-8.16,11.08
26.04.2024 00:00,0.26,16.19
26.04.2024 00:15,3.08,16.59
26.04.2024 00:30,2.92,12.25
26.04.2024 00:45,-0.26,10.12
26.04.2024 01:00,1.74,13.29
26.04.2024 01:15,3.48,13.75
26.04.2024 01:30,3.69,14.9
26.04.2024 01:45,3.1,11.8
26.04.2024 02:00,3.46,17.47
26.04.2024 02:15,3.67,14.78
26.04.2024 02:30,3.64,14.93
26.04.2024 02:45,1.37,10.57
26.04.2024 03:00,3.94,12.82
26.04.2024 03:15,1.98,11.22
26.04.2024 03:30,3.43,11.77
26.04.2024 03:45,2,11.29
26.04.2024 04:00,2.48,11.98
26.04.2024 04:15,3.79,12.86
26.04.2024 04:30,3.93,12.6
26.04.2024 04:45,4.3,14.54
26.04.2024 05:00,1.44,12.81
26.04.2024 05:15,3.57,14.45
26.04.2024 05:30,3.98,16.77
26.04.2024 05:45,3.66,17.13
26.04.2024 06:00,1.52,14.69
26.04.2024 06:15,4.3,14.3
26.04.2024 06:30,4.39,16.91
26.04.2024 06:45,5.12,17.85
26.04.2024 07:00,3.74,19.44
26.04.2024 07:15,6.62,19.23
26.04.2024 07:30,4.39,19.1
26.04.2024 07:45,2.97,19.26
26.04.2024 08:00,2.55,15.55
26.04.2024 08:15,1.9,15.07
26.04.2024 08:30,-2.24,14.49
26.04.2024 08:45,-7.83,11.01
26.04.2024 09:00,-2.13,17.59
26.04.2024 09:15,-2.98,16.25
26.04.2024 09:30,-2.04,9.47
26.04.2024 09:45,-10.65,9.47
26.04.2024 10:00,-23.15,17.16
26.04.2024 10:15,-15.54,13.07
26.04.2024 10:30,-18.69,8.55
26.04.2024 10:45,-16.63,8.55
26.04.2024 11:00,-0.51,13.61
26.04.2024 11:15,-0.39,12.75
26.04.2024 11:30,1.12,13.3
26.04.2024 11:45,0.92,13.88
26.04.2024 12:00,2.06,18.8
26.04.2024 12:15,1,17.48
26.04.2024 12:30,0.9,16.48
26.04.2024 12:45,0.55,15.99
26.04.2024 13:00,0.55,16.93
26.04.2024 13:15,0.68,12.74
26.04.2024 13:30,0.2,11.97
26.04.2024 13:45,-44.02,7.59
26.04.2024 14:00,-17.17,7.61
26.04.2024 14:15,-36.18,7.61
26.04.2024 14:30,-28.18,7.61
26.04.2024 14:45,-55.83,7.61
26.04.2024 15:00,-123.49,7.78
26.04.2024 15:15,-20.27,13.11
26.04.2024 15:30,0.52,13.76
26.04.2024 15:45,1.1,14.47
26.04.2024 16:00,-4.67,12.48
26.04.2024 16:15,1.36,13.2
26.04.2024 16:30,1.52,18.3
26.04.2024 16:45,1.01,18.16
26.04.2024 17:00,-0.34,11.55
26.04.2024 17:15,-12.43,15.2
26.04.2024 17:30,2.2,17.91
26.04.2024 17:45,2.25,18.02
26.04.2024 18:00,-0.62,16.54
26.04.2024 18:15,1.27,13.66
26.04.2024 18:30,2.47,18.29
26.04.2024 18:45,2.36,19.76
26.04.2024 19:00,2.27,13.35
26.04.2024 19:15,2.32,13.66
26.04.2024 19:30,1.98,14.39
26.04.2024 19:45,2.21,14.75
26.04.2024 20:00,2.23,17.55
26.04.2024 20:15,2.39,15.53
26.04.2024 20:30,2.23,16.39
26.04.2024 20:45,2.23,17.83
26.04.2024 21:00,2.25,20.16
26.04.2024 21:15,2.41,19.03
26.04.2024 21:30,0.71,13.11
26.04.2024 21:45,-7.15,11.32
26.04.2024 22:00,-7.74,17.29
26.04.2024 22:15,2.09,16.57
26.04.2024 22:30,2.34,14.46
26.04.2024 22:45,2.13,12.6
26.04.2024 23:00,2.17,16.87
26.04.2024 23:15,-1.33,15.21
26.04.2024 23:30,0.66,12.83
26.04.2024 23:45,-0.45,11.74
27.04.2024 00:00,2.79,21.03
27.04.2024 00:15,4.24,18.69
27.04.2024 00:30,4.33,16.77
27.04.2024 00:45,3.67,13.94
27.04.2024 01:00,4.59,20.48
27.04.2024 01:15,4.26,15.22
27.04.2024 01:30,4.39,15.59
27.04.2024 01:45,4.23,13.4
27.04.2024 02:00,4.4,17.3
27.04.2024 02:15,3.3,15.79
27.04.2024 02:30,3.85,16.09
27.04.2024 02:45,1.2,12.7
27.04.2024 03:00,2.23,16.05
27.04.2024 03:15,4.35,13.91
27.04.2024 03:30,4.38,13.64
27.04.2024 03:45,4.55,15.21
27.04.2024 04:00,4.42,16.02
27.04.2024 04:15,6.71,18.45
27.04.2024 04:30,3.7,16.74
27.04.2024 04:45,3.69,17.42
27.04.2024 05:00,6.74,18.18
27.04.2024 05:15,3.27,17.52
27.04.2024 05:30,3.93,13.51
27.04.2024 05:45,4.27,14.51
27.04.2024 06:00,3.11,13.61
27.04.2024 06:15,4.37,14.39
27.04.2024 06:30,3.54,12.93
27.04.2024 06:45,2.07,13.7
27.04.2024 07:00,4.06,15.63
27.04.2024 07:15,4.08,14.15
27.04.2024 07:30,0.77,12.75
27.04.2024 07:45,1.27,13.49
27.04.2024 08:00,3.61,15.41
27.04.2024 08:15,-2.33,13.9
27.04.2024 08:30,-25.13,11.41
27.04.2024 08:45,-29.02,7.9
27.04.2024 09:00,-1.45,14.38
27.04.2024 09:15,-9.58,11.4
27.04.2024 09:30,-26.18,6.9
27.04.2024 09:45,-60,6.9
27.04.2024 10:00,-16.17,9.1
27.04.2024 10:15,-47.93,8.77
27.04.2024 10:30,-42.02,4.36
27.04.2024 10:45,-129.93,4.36
27.04.2024 11:00,-38.54,4.5
27.04.2024 11:15,-106.17,4.52
27.04.2024 11:30,-116.91,4.47
27.04.2024 11:45,-129.04,4.43
27.04.2024 12:00,-560.37,1.48
27.04.2024 12:15,-424.54,1.5
27.04.2024 12:30,-425.27,1.48
27.04.2024 12:45,-449.68,1.49
27.04.2024 13:00,-549.42,0.7
27.04.2024 13:15,-635.74,0.31
27.04.2024 13:30,-633.78,0.31
27.04.2024 13:45,-642.76,0.31
27.04.2024 14:00,-407.79,0.61
27.04.2024 14:15,-506.99,0.61
27.04.2024 14:30,-506.99,0.6
27.04.2024 14:45,-507.09,0.61
27.04.2024 15:00,-211.67,0.57
27.04.2024 15:15,-134.14,0.58
27.04.2024 15:30,-124.41,3.78
27.04.2024 15:45,-137.84,6.39
27.04.2024 16:00,-46.03,4.81
27.04.2024 16:15,-43.07,4.62
27.04.2024 16:30,-41.36,4.65
27.04.2024 16:45,-29.34,4.74
27.04.2024 17:00,-16.94,11.55
27.04.2024 17:15,-33.07,11.86
27.04.2024 17:30,-16.27,12.58
27.04.2024 17:45,-10.98,13.83
27.04.2024 18:00,-9.24,12.66
27.04.2024 18:15,-4.82,13.03
27.04.2024 18:30,2.29,14.25
27.04.2024 18:45,2.29,15.84
27.04.2024 19:00,-2.68,13.96
27.04.2024 19:15,1.6,13.82
27.04.2024 19:30,3.44,14.35
27.04.2024 19:45,3.84,13.82
27.04.2024 20:00,0.88,13.9
27.04.2024 20:15,2.57,13.79
27.04.2024 20:30,2.81,13.76
27.04.2024 20:45,-0.58,14.7
27.04.2024 21:00,2.5,16.28
27.04.2024 21:15,3.74,15.36
27.04.2024 21:30,2.07,13.61
27.04.2024 21:45,-5.19,12.6
27.04.2024 22:00,-2.21,14.06
27.04.2024 22:15,2.48,13.91
27.04.2024 22:30,2.2,13.69
27.04.2024 22:45,-7.03,11.52
27.04.2024 23:00,0.68,15.1
27.04.2024 23:15,0.47,12.4
27.04.2024 23:30,-0.02,11.23
27.04.2024 23:45,-3.2,10.3
28.04.2024 00:00,-5.87,11.49
28.04.2024 00:15,-0.31,12.79
28.04.2024 00:30,-4.98,10.01
28.04.2024 00:45,-15.75,6.55
28.04.2024 01:00,-4.16,10.58
28.04.2024 01:15,1.09,10.41
28.04.2024 01:30,0.69,10.06
28.04.2024 01:45,-2.47,10.01
28.04.2024 02:00,2.23,10.47
28.04.2024 02:15,-24.82,10.1
28.04.2024 02:30,-18.97,10.09
28.04.2024 02:45,-22.9,6.33
28.04.2024 03:00,-9.51,9.6
28.04.2024 03:15,-4.65,9.62
28.04.2024 03:30,-14.81,4.75
28.04.2024 03:45,-11.63,9.61
28.04.2024 04:00,-0.38,8.17
28.04.2024 04:15,-1.05,8.19
28.04.2024 04:30,-0.52,8.14
28.04.2024 04:45,-2.59,8.19
28.04.2024 05:00,-3.15,8.12
28.04.2024 05:15,-7.48,8.12
28.04.2024 05:30,-8.44,8.13
28.04.2024 05:45,-13.64,4.07
28.04.2024 06:00,-15.8,3.12
28.04.2024 06:15,-14.76,3.12
28.04.2024 06:30,-17.93,3.12
28.04.2024 06:45,-6.38,6.09
28.04.2024 07:00,-4.87,2.8
28.04.2024 07:15,-5.17,2.88
28.04.2024 07:30,-5.51,2.9
28.04.2024 07:45,-0.84,2.74
28.04.2024 08:00,-0.83,13.35
28.04.2024 08:15,-2.3,10.53
28.04.2024 08:30,-1.12,9.74
