,datetime,Hydro_Pumped_Storage,Hydro_Run_of_river_and_poundage,Hydro_Water_Reservoir,Nuclear,Solar,Wind_Onshore
65791,2024-05-25 03:00:00+02:00,1326,228.0,1704,203,0.0,
65792,2024-05-25 04:00:00+02:00,1119,259.0,1450,181,0.0,
65793,2024-05-25 05:00:00+02:00,991,304.0,1303,181,0.0,
65794,2024-05-25 06:00:00+02:00,936,309.0,1361,180,78.0,
65795,2024-05-25 07:00:00+02:00,993,302.0,1429,180,364.0,
65796,2024-05-25 08:00:00+02:00,717,269.0,1224,181,840.0,
65797,2024-05-25 09:00:00+02:00,501,212.0,1073,181,1992.0,
65798,2024-05-25 10:00:00+02:00,339,203.0,948,182,3073.0,
65799,2024-05-25 11:00:00+02:00,322,204.0,768,182,3221.0,
65800,2024-05-25 12:00:00+02:00,328,206.0,794,182,3688.0,
65801,2024-05-25 13:00:00+02:00,317,224.0,701,182,1757.0,
65802,2024-05-25 14:00:00+02:00,286,217.0,721,182,3611.0,
65803,2024-05-25 15:00:00+02:00,285,203.0,739,182,2661.0,
65804,2024-05-25 16:00:00+02:00,308,220.0,753,182,2675.0,
65805,2024-05-25 17:00:00+02:00,605,267.0,955,182,1785.0,
65806,2024-05-25 18:00:00+02:00,1469,343.0,1644,182,1183.0,
65807,2024-05-25 19:00:00+02:00,1873,327.0,2083,183,316.0,
65808,2024-05-25 20:00:00+02:00,1677,331.0,1745,210,186.0,
65809,2024-05-25 21:00:00+02:00,1700,338.0,1791,241,6.0,
65810,2024-05-25 22:00:00+02:00,1584,349.0,2092,241,0.0,
65811,2024-05-25 23:00:00+02:00,1617,320.0,1709,284,0.0,
65812,2024-05-26 00:00:00+02:00,965,280.0,1517,350,0.0,
65813,2024-05-26 01:00:00+02:00,752,277.0,1401,359,0.0,
65814,2024-05-26 02:00:00+02:00,686,226.0,1173,359,0.0,
65815,2024-05-26 03:00:00+02:00,537,222.0,1055,359,0.0,
65816,2024-05-26 04:00:00+02:00,522,201.0,984,359,0.0,
65817,2024-05-26 05:00:00+02:00,476,179.0,932,359,0.0,
65818,2024-05-26 06:00:00+02:00,413,194.0,884,359,67.0,
65819,2024-05-26 07:00:00+02:00,361,172.0,871,359,391.0,
65820,2024-05-26 08:00:00+02:00,247,165.0,685,359,1026.0,
65821,2024-05-26 09:00:00+02:00,270,202.0,637,360,1342.0,
65822,2024-05-26 10:00:00+02:00,282,202.0,461,360,2234.0,
65823,2024-05-26 11:00:00+02:00,235,189.0,415,359,2752.0,
65824,2024-05-26 12:00:00+02:00,316,195.0,479,359,2662.0,
65825,2024-05-26 13:00:00+02:00,379,200.0,503,359,1958.0,
65826,2024-05-26 14:00:00+02:00,350,203.0,558,359,1416.0,
65827,2024-05-26 15:00:00+02:00,365,219.0,557,359,1064.0,
65828,2024-05-26 16:00:00+02:00,323,222.0,634,359,1561.0,
65829,2024-05-26 17:00:00+02:00,363,300.0,779,359,2083.0,
65830,2024-05-26 18:00:00+02:00,509,316.0,1191,359,410.0,
65831,2024-05-26 19:00:00+02:00,977,334.0,1676,359,106.0,
65832,2024-05-26 20:00:00+02:00,1456,344.0,2067,358,49.0,
65833,2024-05-26 21:00:00+02:00,1399,330.0,2134,358,3.0,
65834,2024-05-26 22:00:00+02:00,1167,308.0,2076,358,0.0,
65835,2024-05-26 23:00:00+02:00,801,268.0,1693,358,0.0,
65836,2024-05-27 00:00:00+02:00,509,246.0,1097,358,0.0,
65837,2024-05-27 01:00:00+02:00,379,220.0,1005,359,0.0,
65838,2024-05-27 02:00:00+02:00,387,208.0,894,358,0.0,
65839,2024-05-27 03:00:00+02:00,361,223.0,901,359,0.0,
65840,2024-05-27 04:00:00+02:00,415,228.0,942,359,0.0,
65841,2024-05-27 05:00:00+02:00,1328,353.0,1602,358,0.0,
65842,2024-05-27 06:00:00+02:00,1976,347.0,1878,358,14.0,
65843,2024-05-27 07:00:00+02:00,1550,351.0,1963,358,180.0,
65844,2024-05-27 08:00:00+02:00,1589,354.0,1940,358,290.0,
65845,2024-05-27 09:00:00+02:00,1212,290.0,1548,359,305.0,
65846,2024-05-27 10:00:00+02:00,496,204.0,1143,359,157.0,
65847,2024-05-27 11:00:00+02:00,399,190.0,1108,359,468.0,
65848,2024-05-27 12:00:00+02:00,432,202.0,875,359,1327.0,
65849,2024-05-27 13:00:00+02:00,427,190.0,910,359,1960.0,
65850,2024-05-27 14:00:00+02:00,358,203.0,861,359,989.0,
65851,2024-05-27 15:00:00+02:00,424,220.0,970,359,1115.0,
65852,2024-05-27 16:00:00+02:00,711,277.0,1754,359,810.0,
65853,2024-05-27 17:00:00+02:00,1267,357.0,1842,359,1215.0,
65854,2024-05-27 18:00:00+02:00,1606,348.0,2029,359,514.0,
65855,2024-05-27 19:00:00+02:00,1519,352.0,2177,359,69.0,
65856,2024-05-27 20:00:00+02:00,1486,354.0,2120,359,7.0,
65857,2024-05-27 21:00:00+02:00,1524,344.0,2046,359,27.0,
65858,2024-05-27 22:00:00+02:00,1551,326.0,2007,359,0.0,
65859,2024-05-27 23:00:00+02:00,1449,324.0,1472,359,0.0,
65860,2024-05-28 00:00:00+02:00,1179,289.0,1692,359,0.0,
65861,2024-05-28 01:00:00+02:00,971,284.0,1686,359,0.0,
65862,2024-05-28 02:00:00+02:00,884,264.0,1644,360,0.0,
65863,2024-05-28 03:00:00+02:00,915,263.0,1630,359,0.0,
65864,2024-05-28 04:00:00+02:00,987,272.0,1539,359,0.0,
65865,2024-05-28 05:00:00+02:00,1185,307.0,1561,359,0.0,
65866,2024-05-28 06:00:00+02:00,1493,352.0,1911,358,63.0,
65867,2024-05-28 07:00:00+02:00,1877,353.0,1868,359,386.0,
65868,2024-05-28 08:00:00+02:00,1717,345.0,1735,360,1103.0,
65869,2024-05-28 09:00:00+02:00,1239,314.0,1601,363,1752.0,
65870,2024-05-28 10:00:00+02:00,1134,252.0,1325,361,1581.0,
65871,2024-05-28 11:00:00+02:00,593,236.0,1012,360,3070.0,
65872,2024-05-28 12:00:00+02:00,506,239.0,950,360,1889.0,
65873,2024-05-28 13:00:00+02:00,374,225.0,901,360,2406.0,
65874,2024-05-28 14:00:00+02:00,311,232.0,878,360,2802.0,
65875,2024-05-28 15:00:00+02:00,335,242.0,984,359,3419.0,
65876,2024-05-28 16:00:00+02:00,468,271.0,1126,360,2663.0,
65877,2024-05-28 17:00:00+02:00,771,350.0,1210,359,2043.0,
65878,2024-05-28 18:00:00+02:00,1189,351.0,1401,359,1435.0,
65879,2024-05-28 19:00:00+02:00,1381,356.0,1687,359,580.0,
65880,2024-05-28 20:00:00+02:00,1484,354.0,1811,359,105.0,
65881,2024-05-28 21:00:00+02:00,1545,352.0,1862,359,4.0,
65882,2024-05-28 22:00:00+02:00,1463,304.0,1805,359,0.0,
65883,2024-05-28 23:00:00+02:00,1221,299.0,1650,359,0.0,
65884,2024-05-29 00:00:00+02:00,727,307.0,1236,359,0.0,
65885,2024-05-29 01:00:00+02:00,525,279.0,1037,360,0.0,
65886,2024-05-29 02:00:00+02:00,396,296.0,978,359,0.0,
65887,2024-05-29 03:00:00+02:00,387,252.0,852,359,0.0,
65888,2024-05-29 04:00:00+02:00,466,255.0,913,359,0.0,
65889,2024-05-29 05:00:00+02:00,542,268.0,1136,358,0.0,
65890,2024-05-29 06:00:00+02:00,1116,357.0,1418,358,69.0,
65891,2024-05-29 07:00:00+02:00,1788,348.0,1807,358,265.0,
65892,2024-05-29 08:00:00+02:00,1764,340.0,1830,358,585.0,
65893,2024-05-29 09:00:00+02:00,590,319.0,1233,358,861.0,
65894,2024-05-29 10:00:00+02:00,438,283.0,901,359,1244.0,
65895,2024-05-29 11:00:00+02:00,296,227.0,881,359,1308.0,
65896,2024-05-29 12:00:00+02:00,316,235.0,898,358,1498.0,
65897,2024-05-29 13:00:00+02:00,455,239.0,1033,358,808.0,
65898,2024-05-29 14:00:00+02:00,610,262.0,1022,358,956.0,
65899,2024-05-29 15:00:00+02:00,559,311.0,1169,358,841.0,
65900,2024-05-29 16:00:00+02:00,510,329.0,1172,358,1000.0,
65901,2024-05-29 17:00:00+02:00,1062,361.0,1316,358,951.0,
65902,2024-05-29 18:00:00+02:00,1392,364.0,1639,359,804.0,
65903,2024-05-29 19:00:00+02:00,1433,363.0,1743,359,296.0,
65904,2024-05-29 20:00:00+02:00,1511,365.0,1832,359,178.0,
65905,2024-05-29 21:00:00+02:00,1473,362.0,1826,359,3.0,
65906,2024-05-29 22:00:00+02:00,1352,362.0,1695,359,0.0,
65907,2024-05-29 23:00:00+02:00,1292,366.0,1538,359,0.0,
65908,2024-05-30 00:00:00+02:00,1892,343.0,1400,359,0.0,
65909,2024-05-30 01:00:00+02:00,1670,343.0,1250,359,0.0,
65910,2024-05-30 02:00:00+02:00,1735,287.0,1097,359,0.0,
65911,2024-05-30 03:00:00+02:00,1449,290.0,1069,359,0.0,
65912,2024-05-30 04:00:00+02:00,1278,294.0,1157,359,0.0,
65913,2024-05-30 05:00:00+02:00,1501,307.0,1149,359,0.0,
65914,2024-05-30 06:00:00+02:00,1972,310.0,1487,358,143.0,
65915,2024-05-30 07:00:00+02:00,2110,361.0,1837,359,153.0,
65916,2024-05-30 08:00:00+02:00,2010,363.0,1843,359,450.0,
65917,2024-05-30 09:00:00+02:00,1585,362.0,1433,359,743.0,
65918,2024-05-30 10:00:00+02:00,1119,362.0,1294,359,1896.0,
65919,2024-05-30 11:00:00+02:00,515,361.0,1126,359,719.0,
65920,2024-05-30 12:00:00+02:00,442,349.0,1022,359,1645.0,
65921,2024-05-30 13:00:00+02:00,538,354.0,1000,359,1625.0,
65922,2024-05-30 14:00:00+02:00,264,353.0,1016,360,737.0,
65923,2024-05-30 15:00:00+02:00,821,355.0,1055,359,919.0,
65924,2024-05-30 16:00:00+02:00,1803,346.0,1514,359,2141.0,
65925,2024-05-30 17:00:00+02:00,2151,345.0,1889,359,1703.0,
65926,2024-05-30 18:00:00+02:00,1985,346.0,1815,359,576.0,
65927,2024-05-30 19:00:00+02:00,2082,355.0,1944,359,716.0,
65928,2024-05-30 20:00:00+02:00,2280,354.0,1826,359,170.0,
65929,2024-05-30 21:00:00+02:00,2237,339.0,1781,359,3.0,
65930,2024-05-30 22:00:00+02:00,1950,343.0,1876,359,0.0,
65931,2024-05-30 23:00:00+02:00,1891,333.0,1775,359,0.0,
65932,2024-05-31 00:00:00+02:00,1154,321.0,1617,359,0.0,
65933,2024-05-31 01:00:00+02:00,1149,332.0,1352,360,0.0,
65934,2024-05-31 02:00:00+02:00,907,330.0,1348,360,0.0,
65935,2024-05-31 03:00:00+02:00,787,324.0,1205,359,0.0,
65936,2024-05-31 04:00:00+02:00,788,329.0,1185,359,0.0,
65937,2024-05-31 05:00:00+02:00,1281,337.0,1251,358,0.0,
65938,2024-05-31 06:00:00+02:00,1757,352.0,1607,357,1.0,
65939,2024-05-31 07:00:00+02:00,1946,356.0,1886,357,104.0,
65940,2024-05-31 08:00:00+02:00,2100,353.0,2036,358,291.0,
65941,2024-05-31 09:00:00+02:00,2324,343.0,2112,358,360.0,
65942,2024-05-31 10:00:00+02:00,2365,315.0,2323,358,769.0,
65943,2024-05-31 11:00:00+02:00,2245,286.0,2074,358,699.0,
65944,2024-05-31 12:00:00+02:00,1656,265.0,1709,441,781.0,
65945,2024-05-31 13:00:00+02:00,894,302.0,1340,582,1054.0,
65946,2024-05-31 14:00:00+02:00,670,297.0,1232,583,681.0,
65947,2024-05-31 15:00:00+02:00,755,274.0,1274,580,1335.0,
65948,2024-05-31 16:00:00+02:00,848,341.0,1613,577,1594.0,
65949,2024-05-31 17:00:00+02:00,1596,353.0,1819,589,871.0,
65950,2024-05-31 18:00:00+02:00,1697,357.0,1862,610,566.0,
65951,2024-05-31 19:00:00+02:00,1642,350.0,1931,666,362.0,
65952,2024-05-31 20:00:00+02:00,1460,341.0,1814,785,81.0,
65953,2024-05-31 21:00:00+02:00,1299,330.0,1681,893,5.0,
65954,2024-05-31 22:00:00+02:00,1215,330.0,1573,895,0.0,
65955,2024-05-31 23:00:00+02:00,1192,328.0,1470,897,0.0,
65956,2024-06-01 00:00:00+02:00,1369,333.0,2198,896,0.0,
65957,2024-06-01 01:00:00+02:00,1329,349.0,1988,894,0.0,
65958,2024-06-01 02:00:00+02:00,1120,347.0,1774,916,0.0,
65959,2024-06-01 03:00:00+02:00,1051,348.0,1668,1068,0.0,
65960,2024-06-01 04:00:00+02:00,1080,331.0,1207,1233,0.0,
65961,2024-06-01 05:00:00+02:00,675,315.0,958,1260,0.0,
65962,2024-06-01 06:00:00+02:00,680,323.0,914,1264,68.0,
65963,2024-06-01 07:00:00+02:00,692,310.0,1008,1275,274.0,
65964,2024-06-01 08:00:00+02:00,643,254.0,948,1294,569.0,
65965,2024-06-01 09:00:00+02:00,537,210.0,925,1300,942.0,
65966,2024-06-01 10:00:00+02:00,526,218.0,944,1295,1582.0,
65967,2024-06-01 11:00:00+02:00,461,215.0,856,1278,1927.0,
65968,2024-06-01 12:00:00+02:00,389,194.0,788,1288,1515.0,
65969,2024-06-01 13:00:00+02:00,414,182.0,678,1303,1757.0,
65970,2024-06-01 14:00:00+02:00,378,193.0,657,1302,1065.0,
65971,2024-06-01 15:00:00+02:00,355,198.0,683,1302,1394.0,
65972,2024-06-01 16:00:00+02:00,371,214.0,710,1298,817.0,
65973,2024-06-01 17:00:00+02:00,490,238.0,859,1287,758.0,
65974,2024-06-01 18:00:00+02:00,803,299.0,967,1281,611.0,
65975,2024-06-01 19:00:00+02:00,1002,330.0,1254,1288,435.0,
65976,2024-06-01 20:00:00+02:00,1288,330.0,1256,1291,171.0,
65977,2024-06-01 21:00:00+02:00,1060,333.0,1452,1292,7.0,
65978,2024-06-01 22:00:00+02:00,853,324.0,1537,1292,0.0,
65979,2024-06-01 23:00:00+02:00,615,288.0,1227,1291,0.0,
65980,2024-06-02 00:00:00+02:00,483,279.0,1316,1288,0.0,
65981,2024-06-02 01:00:00+02:00,454,311.0,1055,1294,0.0,
65982,2024-06-02 02:00:00+02:00,479,298.0,981,1298,0.0,
65983,2024-06-02 03:00:00+02:00,435,267.0,914,1302,0.0,
65984,2024-06-02 04:00:00+02:00,432,228.0,935,1303,0.0,
65985,2024-06-02 05:00:00+02:00,414,298.0,1051,1312,0.0,
65986,2024-06-02 06:00:00+02:00,388,302.0,927,1326,14.0,
65987,2024-06-02 07:00:00+02:00,398,283.0,715,1340,103.0,
65988,2024-06-02 08:00:00+02:00,390,253.0,710,1355,160.0,
65989,2024-06-02 09:00:00+02:00,384,216.0,730,1371,255.0,
65990,2024-06-02 10:00:00+02:00,393,212.0,735,1387,459.0,
65991,2024-06-02 11:00:00+02:00,388,191.0,787,1401,679.0,
65992,2024-06-02 12:00:00+02:00,345,211.0,589,1414,1236.0,
65993,2024-06-02 13:00:00+02:00,294,229.0,450,1424,936.0,
65994,2024-06-02 14:00:00+02:00,321,229.0,474,1433,2285.0,
65995,2024-06-02 15:00:00+02:00,347,217.0,498,1444,1240.0,
65996,2024-06-02 16:00:00+02:00,339,207.0,528,1454,2204.0,
65997,2024-06-02 17:00:00+02:00,419,215.0,702,1466,1522.0,
65998,2024-06-02 18:00:00+02:00,451,249.0,890,1477,435.0,
65999,2024-06-02 19:00:00+02:00,502,319.0,1185,1488,417.0,
66000,2024-06-02 20:00:00+02:00,1355,327.0,1228,1498,128.0,
66001,2024-06-02 21:00:00+02:00,1299,350.0,1453,1510,2.0,
66002,2024-06-02 22:00:00+02:00,1516,338.0,1689,1520,0.0,
66003,2024-06-02 23:00:00+02:00,1768,320.0,1250,1536,0.0,
66004,2024-06-03 00:00:00+02:00,1045,337.0,1086,1559,0.0,
66005,2024-06-03 01:00:00+02:00,909,321.0,1113,1564,0.0,
66006,2024-06-03 02:00:00+02:00,924,222.0,968,1564,0.0,
66007,2024-06-03 03:00:00+02:00,865,228.0,950,1564,0.0,
66008,2024-06-03 04:00:00+02:00,960,285.0,942,1562,0.0,
66009,2024-06-03 05:00:00+02:00,652,294.0,786,1563,0.0,
66010,2024-06-03 06:00:00+02:00,1066,344.0,1248,1564,52.0,
66011,2024-06-03 07:00:00+02:00,2035,319.0,1619,1561,229.0,
66012,2024-06-03 08:00:00+02:00,2362,330.0,1861,1563,365.0,
66013,2024-06-03 09:00:00+02:00,1841,261.0,1379,1563,283.0,
66014,2024-06-03 10:00:00+02:00,2509,238.0,1975,1562,835.0,
66015,2024-06-03 11:00:00+02:00,2394,232.0,1944,1562,1231.0,
66016,2024-06-03 12:00:00+02:00,1943,196.0,1609,1563,1477.0,
66017,2024-06-03 13:00:00+02:00,2175,195.0,1653,1561,2515.0,
66018,2024-06-03 14:00:00+02:00,1803,201.0,1587,1571,1890.0,
66019,2024-06-03 15:00:00+02:00,1601,236.0,1578,1573,2267.0,
66020,2024-06-03 16:00:00+02:00,1354,318.0,1565,1571,2942.0,
66021,2024-06-03 17:00:00+02:00,1573,336.0,1704,1572,2018.0,
66022,2024-06-03 18:00:00+02:00,1037,350.0,1215,1571,1604.0,
66023,2024-06-03 19:00:00+02:00,1191,351.0,1248,1572,763.0,
66024,2024-06-03 20:00:00+02:00,1459,351.0,1296,1573,164.0,
66025,2024-06-03 21:00:00+02:00,1295,337.0,1199,1573,0.0,
66026,2024-06-03 22:00:00+02:00,1341,325.0,1556,1573,0.0,
66027,2024-06-03 23:00:00+02:00,1149,337.0,1026,1574,0.0,
66028,2024-06-04 00:00:00+02:00,2596,342.0,2222,1512,0.0,
66029,2024-06-04 01:00:00+02:00,2325,303.0,2093,1310,0.0,
66030,2024-06-04 02:00:00+02:00,2001,301.0,2017,1333,0.0,
66031,2024-06-04 03:00:00+02:00,1352,279.0,1827,1387,0.0,
66032,2024-06-04 04:00:00+02:00,1300,291.0,1755,1442,0.0,
66033,2024-06-04 05:00:00+02:00,1022,289.0,1256,1497,0.0,
66034,2024-06-04 06:00:00+02:00,1708,277.0,1716,1547,107.0,
66035,2024-06-04 07:00:00+02:00,2143,286.0,2045,1574,334.0,
66036,2024-06-04 08:00:00+02:00,1823,282.0,1823,1575,615.0,
66037,2024-06-04 09:00:00+02:00,838,242.0,1431,1577,1414.0,
66038,2024-06-04 10:00:00+02:00,1304,243.0,1676,1575,1944.0,
66039,2024-06-04 11:00:00+02:00,680,238.0,1458,1573,3316.0,
66040,2024-06-04 12:00:00+02:00,429,215.0,1374,1572,3131.0,
66041,2024-06-04 13:00:00+02:00,360,221.0,1346,1571,1834.0,
66042,2024-06-04 14:00:00+02:00,358,221.0,1261,1570,2983.0,
66043,2024-06-04 15:00:00+02:00,374,237.0,1303,1567,3309.0,
66044,2024-06-04 16:00:00+02:00,458,295.0,1389,1564,2827.0,
66045,2024-06-04 17:00:00+02:00,654,342.0,1647,1565,2237.0,
66046,2024-06-04 18:00:00+02:00,800,354.0,1495,1564,1470.0,
66047,2024-06-04 19:00:00+02:00,1018,352.0,1523,1564,362.0,
66048,2024-06-04 20:00:00+02:00,1282,358.0,1604,1564,149.0,
66049,2024-06-04 21:00:00+02:00,1312,358.0,1577,1566,14.0,
66050,2024-06-04 22:00:00+02:00,1142,325.0,1536,1570,0.0,
66051,2024-06-04 23:00:00+02:00,1021,337.0,1365,1574,0.0,
66052,2024-06-05 00:00:00+02:00,717,362.0,1499,1574,0.0,
66053,2024-06-05 01:00:00+02:00,633,363.0,1373,1576,0.0,
66054,2024-06-05 02:00:00+02:00,521,340.0,1293,1577,0.0,
66055,2024-06-05 03:00:00+02:00,586,274.0,1119,1577,0.0,
66056,2024-06-05 04:00:00+02:00,576,284.0,1170,1577,0.0,
66057,2024-06-05 05:00:00+02:00,850,354.0,1272,1578,0.0,
66058,2024-06-05 06:00:00+02:00,1323,344.0,1622,1578,0.0,
66059,2024-06-05 07:00:00+02:00,1411,356.0,1949,1578,0.0,
66060,2024-06-05 08:00:00+02:00,1201,349.0,1774,1576,0.0,
66061,2024-06-05 09:00:00+02:00,1017,283.0,1339,1571,0.0,
66062,2024-06-05 10:00:00+02:00,539,241.0,1159,1568,0.0,
66063,2024-06-05 11:00:00+02:00,324,246.0,1027,1567,0.0,
66064,2024-06-05 12:00:00+02:00,391,253.0,979,1563,0.0,
66065,2024-06-05 13:00:00+02:00,753,254.0,1006,1562,0.0,
66066,2024-06-05 14:00:00+02:00,1110,237.0,1055,1563,0.0,
66067,2024-06-05 15:00:00+02:00,767,243.0,796,1562,0.0,
66068,2024-06-05 16:00:00+02:00,1127,305.0,959,1562,0.0,
66069,2024-06-05 17:00:00+02:00,1294,360.0,1437,1560,0.0,
66070,2024-06-05 18:00:00+02:00,1256,367.0,1431,1559,0.0,
66071,2024-06-05 19:00:00+02:00,1387,366.0,1465,1560,0.0,
66072,2024-06-05 20:00:00+02:00,1467,371.0,1626,1559,0.0,
66073,2024-06-05 21:00:00+02:00,2368,376.0,1977,1563,0.0,
66074,2024-06-05 22:00:00+02:00,2889,365.0,2150,1567,0.0,
66075,2024-06-05 23:00:00+02:00,2964,369.0,2084,1569,0.0,
66076,2024-06-06 00:00:00+02:00,1892,371.0,1594,1571,0.0,
66077,2024-06-06 01:00:00+02:00,1427,374.0,1264,1574,0.0,
66078,2024-06-06 02:00:00+02:00,1396,373.0,1130,1578,0.0,
66079,2024-06-06 03:00:00+02:00,1146,369.0,1069,1578,0.0,
66080,2024-06-06 04:00:00+02:00,1220,370.0,1170,1579,0.0,
66081,2024-06-06 05:00:00+02:00,1145,373.0,964,1579,0.0,
66082,2024-06-06 06:00:00+02:00,1894,365.0,1325,1579,56.0,
66083,2024-06-06 07:00:00+02:00,2200,363.0,1619,1578,362.0,
66084,2024-06-06 08:00:00+02:00,2251,324.0,1637,1575,1002.0,
66085,2024-06-06 09:00:00+02:00,1157,312.0,1168,1571,1871.0,
66086,2024-06-06 10:00:00+02:00,660,297.0,900,1564,2463.0,
66087,2024-06-06 11:00:00+02:00,447,289.0,832,1563,3059.0,
66088,2024-06-06 12:00:00+02:00,313,255.0,811,1564,3447.0,
66089,2024-06-06 13:00:00+02:00,270,243.0,809,1555,3444.0,
66090,2024-06-06 14:00:00+02:00,258,295.0,956,1555,1165.0,
66091,2024-06-06 15:00:00+02:00,647,328.0,1039,1554,1583.0,
66092,2024-06-06 16:00:00+02:00,1204,351.0,1243,1555,958.0,
66093,2024-06-06 17:00:00+02:00,1781,351.0,1448,1556,550.0,
66094,2024-06-06 18:00:00+02:00,2495,346.0,1806,1558,1129.0,
66095,2024-06-06 19:00:00+02:00,3389,358.0,1946,1557,630.0,
66096,2024-06-06 20:00:00+02:00,2473,372.0,2180,1558,237.0,
66097,2024-06-06 21:00:00+02:00,2162,369.0,2094,1559,11.0,
66098,2024-06-06 22:00:00+02:00,3064,367.0,2247,1562,0.0,
66099,2024-06-06 23:00:00+02:00,2836,370.0,1980,1564,0.0,
66100,2024-06-07 00:00:00+02:00,3245,372.0,2110,1564,0.0,
66101,2024-06-07 01:00:00+02:00,2782,372.0,1833,1567,0.0,
66102,2024-06-07 02:00:00+02:00,1803,368.0,1536,1568,0.0,
66103,2024-06-07 03:00:00+02:00,1816,366.0,1388,1569,0.0,
66104,2024-06-07 04:00:00+02:00,1779,369.0,1346,1570,0.0,
66105,2024-06-07 05:00:00+02:00,1399,367.0,1226,1571,1.0,
66106,2024-06-07 06:00:00+02:00,1673,365.0,1576,1570,92.0,
66107,2024-06-07 07:00:00+02:00,2136,362.0,1786,1570,333.0,
66108,2024-06-07 08:00:00+02:00,2271,351.0,1923,1569,505.0,
66109,2024-06-07 09:00:00+02:00,1325,360.0,1412,1567,1161.0,
66110,2024-06-07 10:00:00+02:00,837,370.0,1077,1565,2136.0,
66111,2024-06-07 11:00:00+02:00,692,368.0,939,1563,2658.0,
66112,2024-06-07 12:00:00+02:00,718,364.0,928,1561,3216.0,
66113,2024-06-07 13:00:00+02:00,587,353.0,1022,1560,3328.0,
66114,2024-06-07 14:00:00+02:00,466,362.0,1002,1558,3356.0,
66115,2024-06-07 15:00:00+02:00,501,364.0,1096,1556,3108.0,
66116,2024-06-07 16:00:00+02:00,631,351.0,1200,1555,2470.0,
66117,2024-06-07 17:00:00+02:00,900,367.0,1353,1556,1631.0,
66118,2024-06-07 18:00:00+02:00,1340,369.0,1487,1554,1094.0,
66119,2024-06-07 19:00:00+02:00,2582,365.0,2221,1554,570.0,
66120,2024-06-07 20:00:00+02:00,2135,360.0,1994,1556,161.0,
66121,2024-06-07 21:00:00+02:00,2209,379.0,2109,1560,14.0,
66122,2024-06-07 22:00:00+02:00,2607,378.0,2236,1563,0.0,
66123,2024-06-07 23:00:00+02:00,3143,307.0,2268,1566,0.0,
66124,2024-06-08 00:00:00+02:00,2595,292.0,1647,1569,0.0,
66125,2024-06-08 01:00:00+02:00,2022,248.0,1630,1571,0.0,
66126,2024-06-08 02:00:00+02:00,1703,267.0,1628,1573,0.0,
66127,2024-06-08 03:00:00+02:00,1469,262.0,1628,1574,0.0,
66128,2024-06-08 04:00:00+02:00,1322,263.0,1424,1577,0.0,
66129,2024-06-08 05:00:00+02:00,903,269.0,1146,1576,0.0,
66130,2024-06-08 06:00:00+02:00,870,274.0,1228,1577,0.0,
66131,2024-06-08 07:00:00+02:00,629,269.0,1224,1576,0.0,
66132,2024-06-08 08:00:00+02:00,507,263.0,1073,1573,0.0,
66133,2024-06-08 09:00:00+02:00,444,237.0,1039,1568,0.0,
66134,2024-06-08 10:00:00+02:00,453,252.0,1101,1563,0.0,
66135,2024-06-08 11:00:00+02:00,516,252.0,1154,1557,2154.0,
66136,2024-06-08 12:00:00+02:00,530,254.0,1029,1553,2333.0,
66137,2024-06-08 13:00:00+02:00,503,263.0,997,1555,2424.0,
66138,2024-06-08 14:00:00+02:00,405,249.0,1004,1554,1720.0,
66139,2024-06-08 15:00:00+02:00,451,250.0,1055,1554,1310.0,
66140,2024-06-08 16:00:00+02:00,519,251.0,1120,1557,774.0,
66141,2024-06-08 17:00:00+02:00,660,255.0,1047,1558,531.0,
66142,2024-06-08 18:00:00+02:00,821,256.0,1081,1558,518.0,
66143,2024-06-08 19:00:00+02:00,1123,261.0,1421,1559,226.0,
66144,2024-06-08 20:00:00+02:00,1237,308.0,1601,1559,109.0,
66145,2024-06-08 21:00:00+02:00,1390,319.0,1744,1561,3.0,
66146,2024-06-08 22:00:00+02:00,2202,381.0,1745,1561,0.0,
66147,2024-06-08 23:00:00+02:00,1818,382.0,1728,1562,0.0,
66148,2024-06-09 00:00:00+02:00,1000,380.0,1376,1562,0.0,
66149,2024-06-09 01:00:00+02:00,1023,383.0,1422,1563,0.0,
66150,2024-06-09 02:00:00+02:00,1007,383.0,1346,1564,0.0,
66151,2024-06-09 03:00:00+02:00,1025,382.0,1247,1564,0.0,
66152,2024-06-09 04:00:00+02:00,1000,367.0,1100,1565,0.0,
66153,2024-06-09 05:00:00+02:00,978,359.0,1092,1565,1.0,
66154,2024-06-09 06:00:00+02:00,902,350.0,1070,1566,113.0,
66155,2024-06-09 07:00:00+02:00,903,348.0,1071,1566,359.0,
66156,2024-06-09 08:00:00+02:00,880,353.0,1101,1566,680.0,
66157,2024-06-09 09:00:00+02:00,898,351.0,985,1565,1154.0,
66158,2024-06-09 10:00:00+02:00,743,347.0,840,1563,1122.0,
66159,2024-06-09 11:00:00+02:00,755,355.0,769,1562,1481.0,
66160,2024-06-09 12:00:00+02:00,751,344.0,792,1560,1608.0,
66161,2024-06-09 13:00:00+02:00,716,331.0,750,1561,1550.0,
66162,2024-06-09 14:00:00+02:00,657,328.0,691,1560,1801.0,
66163,2024-06-09 15:00:00+02:00,660,342.0,728,1560,1556.0,
66164,2024-06-09 16:00:00+02:00,756,354.0,792,1559,799.0,
66165,2024-06-09 17:00:00+02:00,901,347.0,962,1558,853.0,
